"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Cayman Islands","CYM","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.147241098193008","0.147171755336923","0.137585335699863","0.135817480616802","0.134264484751461","0.131437484147711","0.13387755029095","0.140733362047953","0.126743896974587","0.136796835808756","0.136783562118658","0.133464546286262","0.129560584194922","0.134469630810907","0.126730510875506","0.123505589787686","0.115420060601216","0.116736643629382","0.111545857776111","0.112868487992535","0.109415576657424","0.0972492092361714","0.0942021614110627","0.0951227705210284","0.0885879863467218","0.0811713297457545","0.0762515402127987","0.0771923384323615","","",
"Czech Republic","CZE","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.184423778867136","0.169205548116553","0.162239715738769","0.15272009714691","0.148516890585987","0.151245421309129","0.142126081650839","0.133554518569856","0.125184156548895","0.119253390678309","0.121360765458441","0.122222574928191","0.116120456742914","0.112598112457068","0.108186565224145","0.10898413453047","0.111305292706848","0.117140915474848","0.11210483778314","0.106884157310832","0.102367245737416","0.101487436163515","0.0955523148855137","0.0943971558143194","0.0922189899586303","0.0895100610784665","","",
"Germany","DEU","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.148375902782993","0.134921088278113","0.124558787444329","0.121517351876758","0.115593340948365","0.109530423798064","0.107877982218842","0.103097011875806","0.0971881463635107","0.0944211396526937","0.0911964132059951","0.0886875071699479","0.0903004358845584","0.0913679633927935","0.086488506142176","0.087604704282213","0.0818009186819668","0.0796531285226437","0.0795739760779359","0.0848607853435353","0.0816035183001969","0.0790573319271787","0.0764078898038667","0.0785284591240075","0.0756857104564343","0.0779029071986674","0.0780896443403051","0.07860412994158","","",
"Djibouti","DJI","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558076152977275","0.507382410176868","0.459096895079059","0.437212350445267","0.42187630513662","","",
"Dominica","DMA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.113412421293979","0.105799506407758","0.101022769386705","0.0990918511260059","0.0912044315652489","0.093654499841427","0.0870746081051367","0.0854731120098419","0.0815303882058889","0.0749097825301996","0.0687594389107147","0.0760660909066979","0.0830315468332552","0.0802930969790528","0.0783635866901964","0.0725376241811136","0.0713012594153858","0.070960223969107","0.0674688533809045","0.0703119953050624","0.0684770007146577","0.0673095484124529","0.0617702657922334","0.0585225287566026","0.0588488384330769","0.0580246619829258","0.0611692985742218","0.059495226673451","","",
"Dominican Republic","DOM","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.696985076082873","0.671217998648136","0.584719691464898","0.551165505011062","0.524375734672914","0.495104598145336","0.471510200034665","0.445801883905557","0.423287832385724","0.404385554969413","0.386686990822151","0.384719422638837","0.374546758616978","0.406125416014826","0.421246894962575","0.383463633384701","0.371931033719246","0.351085580411633","0.326622863236751","0.342650543079387","0.327223773487497","0.342543168318701","0.350089155202765","0.353819255215511","0.338971945465158","0.334880385347469","0.322570880020292","0.316858906749504","","",
"Algeria","DZA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.516623590320134","0.488789260166694","0.449846560855337","0.445771646945977","0.444335776430742","0.405092337422173","0.381830398870208","0.37099277485951","0.349933977198279","0.343808941065997","0.321293324124277","0.297320236636301","0.27525970083197","0.238163059532703","0.21577712864401","0.189846139976763","0.175884891629553","0.158977253579516","0.146532676730516","0.141399914789074","0.138156651337079","0.132950047604634","0.126049786312405","0.129211577953676","0.120307834521741","0.117829953556886","0.11662415642337","0.118002004999437","","",
"East Asia & Pacific (excluding high income)","EAP","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14478762739864","1.0500463067927","0.980918575799117","0.86738300520315","0.830280645572797","0.822049471754788","0.771348486526421","0.733059085489859","0.706903251969632","0.681678856023104","0.635261280616025","0.607893883436245","0.606196846846963","0.583607537666337","0.535263668569685","0.492419470033111","0.457821741284098","0.441558109282871","0.417982860845862","0.444273944927655","","","","","","","","","","",
"East Asia & Pacific","EAS","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.418813045042553","0.401055872105286","0.382492397254153","0.359868689532092","0.332760981985527","0.320486211436046","0.327640712652748","0.291804120655678","0.297500740285104","0.317561690104756","0.297502076202715","0.262716479649411","0.250970817168391","0.239134474776159","0.227191841709272","0.218852965784275","0.219496728846829","0.218819509381155","0.205943208110834","0.207110810394088","0.201007843907064","0.184641266958512","0.179622634301097","0.16710795582307","0.153640117590617","0.156345783579436","0.159530764786908","0.156786717221988","","",
"Egypt, Arab Rep.","EGY","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79380770389003","1.66198679113546","1.52702771877675","1.46878912055308","1.40043805094871","1.30564633918205","1.19585036078774","1.13793381701257","1.05338219672105","1.03495160398554","0.933496528252846","0.896129838787058","0.86896455838652","0.881614266481369","0.849169283461033","0.811015606704967","0.752908528212454","0.677022445483049","0.622452864717938","0.62214476009153","0.619467435697784","0.603597409442476","0.627836503753299","0.641197130207461","0.644458899990034","0.685446533911522","0.675254479963049","0.651971593360161","","",
"Euro area","EMU","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.46025913556469","3.19977061466817","2.87259090099011","2.87464358970804","2.75509386303347","2.73457583597875","2.77153371114272","2.26249778627846","2.75905796737107","2.60883544682781","2.50771631815584","2.4929242939316","2.3817573459637","2.21908965471401","2.1014366941471","1.96894659486763","2.09073329925539","1.91634641563826","1.81714406686218","1.66996470419309","","","","","","","","",
"Spain","ESP","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.129014758801923","0.126459404216404","0.11932241626708","0.115470585501671","0.109617902250023","0.104573797236265","0.102667972125062","0.096002359217112","0.091619119143511","0.0876882760317143","0.0815041512796275","0.0788368682835507","0.075933621506016","0.074985503465007","0.0704724327682612","0.0696811108842615","0.065869451311313","0.0633119025902097","0.0623897218388209","0.0606385188116798","0.058173233650738","0.0603057730397961","0.0578501371107202","0.0547421796150365","0.0505253375816936","0.0507809346404117","0.045216495742737","0.0445960787743145","","",
"Estonia","EST","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.178289335142456","0.199345849403552","0.173487181456387","0.170733333197862","0.159983168853827","0.136344438220804","0.138802766184379","0.128778692213573","0.128484313959096","0.132867486424938","0.112496627628383","0.102407618665758","0.0932993248652077","0.0813758578221529","0.0841825150785179","0.0694906446253863","0.0680962561666172","0.0683192968861075","","",
"Ethiopia","ETH","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69222420812628","2.82381563039827","3.03380882595694","2.76617098470562","2.54261475670954","2.26260519494625","1.96146463035964","1.9130356184208","1.87212020731721","1.80881420804065","1.73932375646405","1.69816998812839","1.65276631265354","1.6469476845819","1.42300572256976","1.23054986044695","1.04858486723666","0.916444709438926","0.839125723770155","0.790984620664894","0.710970665310548","0.666278440402127","0.631243560391801","0.583569398224028","0.546936357679318","0.508692987404469","0.472535108895971","0.449161102491519","","",
"European Union","EUU","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29331161180444","3.06951978934914","2.82601534257365","2.71404729071764","2.75206910017911","2.56149938136546","2.16876552806576","2.06873631362391","1.97069899223577","1.93416120563625","2.14345981804581","1.93701128651085","1.65298055079453","1.56081477042787","1.30336434865988","1.19101328860534","1.11353984624332","1.02413373066414","0.92766914369494","0.980263457225147","0.924379160985338","0.976327072681003","0.863831817786973","0.877539699202632","0.851925834535504","0.846499484377598","0.809745718023781","0.781702048068993","","",
"Finland","FIN","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0918428353005993","0.0886337253923833","0.085032445798576","0.078986026950339","0.0678135602090094","0.0621226217595605","0.0560853126177283","0.0539310585737845","0.0500842035605621","0.0467905052444849","0.0457673462510043","0.0434641744048907","0.0421770703457794","0.04354134117115","0.0422876184659466","0.041514461690799","0.0397062709647684","0.0406185205653157","0.0409810430413374","0.0407074039195077","0.0398836310404539","0.0394387533394435","0.0354588272028212","0.0323635059019193","0.0327645325611982","0.0296553517872249","0.027643680114257","0.0282977936033235","","",
"Fiji","FJI","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13327795196451","1.14318874116524","1.0765196399405","1.07326170050967","1.05231375801935","1.00733532004479","0.990829802756469","1.06693429038191","1.08115519581944","1.02443203926215","1.00135305608688","0.974668194466853","0.899639558245844","0.882913428674983","0.824350323016284","0.803722384523616","0.863384169709358","0.872839310844431","0.874552280897247","0.8410187216008","0.813243244423057","0.775991632421933","0.700592342290065","0.607868446660865","0.562778419025217","0.550832886073007","0.553193413495351","0.549780763438591","","",
"France","FRA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0634363367818048","0.0620749247200363","0.0601962289027599","0.0599206570504451","0.0567617634541661","0.0556132721219506","0.0567287713897428","0.0547252279309493","0.0551349418770126","0.0524199933275173","0.0507360674972053","0.0511524816787203","0.052872322008338","0.0539211647777452","0.0504008313204821","0.0500870585206197","0.0480700240193392","0.0472770826872466","0.0478148884444587","0.0510597590102006","0.0503736523769971","0.0498311502471514","0.0492099588568169","0.0479276829651801","0.0438042665113687","0.0448191815085461","0.0415641756086156","0.0406292134835214","","",
"Faroe Islands","FRO","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11895667276595","0.990607436519319","1.00769718967271","0.937727736660026","0.851713383783654","0.79187251178165","0.736036010658575","0.673708583906467","0.609221790887146","0.635080201569273","0.631437955427605","0.567269239452768","0.512000206075474","0.493613068230795","0.494459323650133","0.435318796904569","0.448113625723132","0.404878135739653","0.384071905082054","0.343288419261441","0.303309678802404","0.279531355021515","0.243792376669779","0.224627184672617","0.207195708944033","0.210899911944546","0.203239923251524","0.198189151517225","","",
"United Kingdom","GBR","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.160400587426137","0.154004891509409","0.146264740156235","0.134409833424092","0.121239641799972","0.128500214932499","0.119381310850423","0.108534441190453","0.100596561457737","0.0978059025549011","0.0913762439417675","0.0874955002498624","0.0881129974100522","0.0906284553070126","0.0847731563405069","0.0815085969449473","0.0831380142897479","0.0806707069042612","0.083537985147789","0.084333845060401","0.0818016036634503","0.0781695446919079","0.0729398539426572","0.0732288154117974","0.0682981299046993","0.0695967879677134","0.0694850927444406","0.0674975941744571","","",
"Georgia","GEO","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.969942246708496","1.07822313158987","1.65544049240985","1.95585982294394","1.96083029513236","1.36740804646004","0.911794130813727","0.711769819773459","0.7099077560306","0.694686214375761","0.730105209057201","0.71496854670686","0.651615124651192","0.519409721264087","0.43761470542085","0.356901780606476","0.301258005860388","0.272608879938903","0.304522705041998","0.37631823321366","0.397409045378546","0.415927507459992","0.422444643421473","0.458134085871189","0.44323763920837","0.469200185349871","0.516222613262978","0.522978843281485","","",
"Ghana","GHA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.771631764401","1.68239977753368","1.51317318040618","1.34415434587419","1.28560758173154","1.20627230265502","1.10942697918305","1.07393356842963","1.07298966899364","1.05720735498342","1.04860522288833","1.03985552652589","1.03039559149959","1.02064986944371","0.979967423604596","0.937174923012358","0.885975879838971","0.842489479073445","0.74829266947158","0.724438002930905","0.696458245049495","0.658015350728134","0.656558304365874","0.630500137361278","0.650066958419448","0.685825714174097","0.694950574260378","0.654069414226757","","",
"Gibraltar","GIB","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.52685275182137","3.3658017502543","3.21545909547737","2.98224116121345","2.81792965076405","2.61704272692023","2.45178150147102","2.2734853169964","2.13384547915234","1.9697391891005","1.83273248127812","1.71326576087595","1.55343044813735","1.64731594442614","1.6669875958976","1.65095569632574","1.60351650168481","1.50871571725588","1.46050101679971","1.45257594704646","1.37592982893958","1.28489900221732","1.16738320964361","1.13036790350943","1.04636214238662","1.01092505483185","0.91283148104669","0.828978330972642","","",
"Gambia, The","GMB","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33821771700007","4.88934795100576","4.63795529119743","4.43762667289152","4.24116668754875","3.99464683860899","3.72481491693578","3.41935903476371","3.14829529997254","2.90127066695085","2.75941212907381","2.70386708048325","2.81605728825365","2.5546244120614","2.34901185441425","2.25755086624781","2.07239938169","1.86130899592086","1.66224853317701","1.49407786193642","1.38661457565886","1.4557843648242","1.4035323306792","1.32729690952485","1.32758865217026","1.24523856032502","1.23903497863761","1.16202899936564","","",
"Guinea-Bissau","GNB","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41376919648714","3.32983519333501","3.26485248933867","3.18482347215744","3.02221792015401","2.91280579159154","2.61434293893343","2.43042419665389","3.25057808223783","3.10741170301559","2.91076639942641","2.74106816172942","2.49400998131191","2.3964994237966","2.21958380968358","1.96074289704836","1.78719636854913","1.8021214693069","1.70350161207049","1.58524030686459","1.46227341615602","1.32141423974541","1.29666607191915","1.31471133986941","1.22480424631996","1.15151067254248","1.0756436483679","1.03435992603825","","",
"Equatorial Guinea","GNQ","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.32392474418936","3.26365273650315","2.57756535891687","2.5291542625115","2.75534152137024","2.82778283090503","2.11081861713695","1.11968980493833","1.35465783268407","1.28422932097767","1.64533940868326","1.93383941453907","1.56566923547314","1.83456795415917","1.59538228005906","1.04456922518994","0.707105859970598","0.628910352171182","0.595660757812335","0.67823016379688","0.796749870165894","0.626338392972737","0.537773358752155","0.496407567971172","0.482729464782597","0.456529066388056","0.460498834263482","0.435304857291655","","",
"Greece","GRC","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.161095340386734","0.154586715050249","0.157262735310461","0.151907536452816","0.152686379227449","0.150329865333758","0.148304222427399","0.138472608396136","0.129628083455498","0.130649473498776","0.123209811397232","0.117884150531293","0.114842169707348","0.117277089430052","0.112826926748395","0.114788681812677","0.113130313346542","0.117357395910449","0.117165270692259","0.120826099238884","0.121034893688161","0.128168349833787","0.11804505893594","0.108594042721439","0.0995067712595","0.0998288915779076","0.0953568160447033","0.0956034281513803","","",
"Grenada","GRD","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0195811364575","1.97785053044749","1.93659503642162","1.87842518781043","1.80597873721771","1.65064081269386","1.62451237490883","1.62968719343216","1.56158683340567","1.47093790417167","1.44239798403529","1.3408787250937","1.23176606840531","1.14711249858677","1.05484316127041","0.948920258321222","0.869569926900168","0.77270612151883","0.717241363234753","0.707974231524278","0.668036394048562","0.632204112879286","0.601871406142066","0.543263841901429","0.513084540562416","0.499385590325117","0.481151381837186","0.474578270552189","","",
"Guam","GUM","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.888423040617155","0.962570222315594","0.729635329676192","0.603087440778657","0.519457254764791","0.515699207373637","0.470833445648235","0.506307238793203","0.526913265074219","0.517104758859554","0.509382744205331","0.487886245569312","0.476389299669671","0.464590668303116","0.446499318613919","0.447112602711407","0.394850557464789","0.361732320687882","0.353176082206993","0.340528693668983","0.35441876350967","0.356709134465758","0.348982969632413","0.333630493580973","0.319964589209263","0.315073823414812","0.301404158257492","0.294794537963777","","",
"High income","HIC","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08498848315525","1.06609347850458","1.00883104160375","0.900312118246191","0.874886408633674","0.825937287520436","0.795057107946025","0.736589195337509","0.653001978365393","0.667205575675256","0.599139951153658","0.571530692527689","0.550011590414256","0.538052145610542","0.527120076646661","0.503082297632129","0.481224256521616","0.455553388119891","0.442873921901035","0.469768143100037","0.453127837560072","0.451830185993191","0.422450613854622","0.434757678479824","0.416914259656005","0.40800017157508","0.37566907383398","0.359110925251355","","",
"Heavily indebted poor countries (HIPC)","HPC","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92434244121263","2.83141953883745","2.70103997378136","2.62793519061155","2.67334074075645","2.48270644383716","2.18316889651869","2.07095638640382","1.94226989838115","1.86653114654275","2.01940433425865","1.82968842636657","1.77293250307873","1.68077056211459","1.59064684892318","1.5299635317103","1.44170884291829","1.3615102858856","1.28417966867067","1.25878601489253","1.21166647106379","1.19280499473395","1.13969881515077","1.11307353011537","1.03290974911082","0.999127448022798","0.944588788402403","0.910029027840671","","",
"Croatia","HRV","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24662215156351","0.237467538448181","0.227593388708129","0.216594279469213","0.218436602100947","0.204783070221315","0.198472658193828","0.190694112961883","0.200030516153127","0.18973100327804","0.187456302974299","0.172667153334092","0.163620923450297","0.165101832055101","0.175772377220253","0.166062758952837","0.168374856702769","0.163400882268751","0.140484707464517","0.129989381802679","0.137130814556916","0.118046856969498","0.110646233037302","","",
"Haiti","HTI","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20691514017038","3.07197418345936","3.13057898990118","3.14480165265434","3.35807120441761","2.89695285105671","2.63258649604638","2.4824872893716","2.36258075152014","2.31830425432082","2.24557146000212","2.25790033522257","2.24504384486533","2.18374457679561","2.16597279630759","2.07927971494367","1.94122352950347","1.80971280581421","1.76154009107229","1.69963163870271","1.07466576765188","1.64002684760761","1.5710350747878","1.51300448102221","1.45690863879744","1.44172990045893","1.40583985688837","1.38031149216808","","",
"Hungary","HUN","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.373644490723326","0.329900606793208","0.303863829778296","0.255147256251917","0.238053630958661","0.22961199061218","0.224671827058647","0.208264795878078","0.190918696381365","0.189856316863125","0.195345910648685","0.194552253818296","0.204178379171292","0.197303984329081","0.204948434254172","0.19052207037569","0.200873494221467","0.186336389875559","0.182226245692127","0.171237653862905","0.157368804878564","0.156249128303789","0.174476041853875","0.159081378179992","0.155392170745536","","",
"IBRD only","IBD","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.809146007311675","0.747898031935905","0.745502013501505","0.69148653346495","0.665621192490672","0.620779232661695","0.583690460086161","0.557318771468605","0.545925946614022","0.542740559106193","0.499626533901567","0.475876555341792","0.46174498760399","0.44120444487415","0.407787766770105","0.379966037748316","0.349273393256222","0.328754093589324","0.313066817019938","0.323627129004494","","","","","","","","","","",
"IDA & IBRD total","IBT","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.929936824252535","0.871858198892896","0.861230231873934","0.794252126214089","0.761815135556883","0.713910332232397","0.670248820591587","0.641457963373437","0.629905912638267","0.626410123183129","0.588904543575991","0.556440736911058","0.543724202105676","0.519193107517636","0.48160720113075","0.450154185240485","0.420955280426352","0.391418729103474","0.37191556395789","0.379031877843655","0.366913302252129","0.357421587736329","0.351722600833969","0.349055088186647","0.347405363681599","0.358953563764052","0.349982158037513","0.338352212929559","","",
"IDA total","IDA","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46128514558331","2.37138315906018","2.24270842980051","2.23688399187928","2.21423273399424","2.10483008455402","1.9541172246308","1.9065202418552","1.84142259635417","1.77454772101476","1.81000622433965","1.69144102442468","1.63478276562524","1.54979322209719","1.47498830193976","1.42050443134995","1.35755218276974","1.27569695665763","1.20147346326419","1.14180916077672","1.12428026691058","1.12302461078337","1.11768535507191","1.11307305485277","1.08542048485836","1.03941131232751","0.982358674418205","0.933690353958683","","",
"IDA blend","IDB","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07731359828828","0.982648405289027","0.884031436457274","0.803210630934841","0.725035089466504","0.670327404229398","0.624334744082228","0.608492045659799","0.715402560628716","0.708348871522036","0.635733732914161","0.572497156859382","0.532828474403107","0.527046830882781","0.526553043852492","0.50991868949963","0.501653084222884","0.492547866640033","0.478050525923875","0.468511310664014","0.444376404744112","0.428760579387089","0.419426472084488","0.402312973025626","0.393533477964436","0.389995325311441","0.375064605062239","0.373532049028974","","",
