Period;City;Quality of Life Index;Purchasing Power Index;Safety Index;Health Care Index;Cost of Living Index;Property Price to Income Ratio;Traffic Commute Time Index;Pollution Index;Climate Index
2015-mid;Melbourne, Australia;225,37;152,8;64,15;77,82;87,66;9,33;36,33;25,1;
2015-mid;Edmonton, Canada;224,84;155,67;58,96;75,67;81,51;4,07;44,75;31,06;
2015-mid;Denver, CO, United States;223,94;145,85;65,78;83,48;75,44;3,73;46;32,43;
2015-mid;Stockholm, Sweden;218,81;147,63;56,47;72,77;82,12;14,13;34,15;10,8;
2015-mid;Abu Dhabi, United Arab Emirates;216,47;157,93;78,38;51,31;59,87;5,76;27,67;53,57;
2015-mid;Boston, MA, United States;213,06;139,85;59,34;79,02;85,97;4,03;42,1;29,49;
2015-mid;Seoul, South Korea;212,98;148,85;83,58;77,61;82,46;16,81;25,62;39,43;
2015-mid;Oslo, Norway;212,4;146,91;60,6;71,48;105,81;9,06;30,27;26,27;
2015-mid;Vienna, Austria;210,58;132,45;70;77,04;68,11;13,69;28,33;22,73;
2015-mid;Amsterdam, Netherlands;210,38;149,41;63,71;64,15;79,28;7,83;26,5;39,13;
2015-mid;Winnipeg, Canada;210,24;150,64;46,09;71,74;68,95;5,1;32,64;35,53;
2015-mid;Seattle, WA, United States;209,92;136,51;57,69;68,41;91,7;5,87;35;21,48;
2015-mid;Monterrey, Mexico;204,72;153,77;45,03;59,85;45,42;3,14;25,41;49,66;
2015-mid;Berlin, Germany;204,33;137,21;65,06;76,44;67,03;8,26;37,88;36,02;
2015-mid;Perth, Australia;204;145,01;55,15;69,8;98,73;7,36;36,64;29,48;
2015-mid;Montreal, Canada;200,62;143,64;62,22;61,45;73,5;6,07;45,29;35,91;
2015-mid;Houston, TX, United States;197,42;171,99;39,81;70,77;80,99;2,97;40,12;62,61;
2015-mid;Vancouver, Canada;196,69;130,75;59,74;74,21;74,02;10,47;44,28;23,09;
2015-mid;Sydney, Australia;196,5;149,81;55,96;69,52;89,41;11,97;41,96;32,24;
2015-mid;Bursa, Turkey;196,31;93,9;81,61;77,65;42,04;3,81;42,64;25,27;
2015-mid;Phoenix, AZ, United States;191,21;174,18;38,78;57,53;72,59;2,91;29,75;70,59;
2015-mid;Cape Town, South Africa;185,14;139,01;29,64;72,22;41,87;4,22;48,5;36,14;
2015-mid;Toronto, Canada;185,13;140,46;67,56;67,99;76,69;11,23;44,28;45,07;
2015-mid;Dubai, United Arab Emirates;182,06;134,5;78,99;55,58;70,36;6,52;38,12;58,31;
2015-mid;San Diego, CA, United States;181,1;118,45;60,68;71,85;74,74;5,44;41,33;37,29;
2015-mid;Auckland, New Zealand;180,39;119,26;55,72;75,55;82,37;9,21;33,14;31,97;
2015-mid;Brno, Czech Republic;179,09;109,38;69,08;65,63;43,23;9,72;27,36;38,15;
2015-mid;Ljubljana, Slovenia;178,13;106,11;70,82;55,71;55,53;9,64;20,36;33,38;
2015-mid;Tallinn, Estonia;173,85;82,29;71,61;63,17;55,16;10,95;22,11;14,75;
2015-mid;Dublin, Ireland;168,72;131,21;45,65;47,23;83,84;9,49;37,55;30,82;
2015-mid;Tokyo, Japan;166,47;124,04;77,25;76,83;76,34;22,99;46,97;34,18;
2015-mid;Manchester, United Kingdom;161,32;116,21;49,17;73,77;83,2;7,3;39,67;42,57;
2015-mid;Prague, Czech Republic;160,01;102,41;67,81;68,36;44,24;11,68;38,05;41,19;
2015-mid;Johannesburg, South Africa;158,29;163,42;15,93;56,19;48,93;2,62;40,5;74,9;
2015-mid;Brussels, Belgium;155,67;129,46;47,13;74,57;82,42;6,95;21,6;70,24;
2015-mid;Pretoria, South Africa;155,61;154,54;22,55;62,74;46,7;2,34;52,25;72,08;
2015-mid;Lisbon, Portugal;155,6;94,27;63,92;65,97;50,87;10,47;36,72;35,11;
2015-mid;Madrid, Spain;155,38;112,27;65,94;73,73;62,12;10,07;32,19;59,55;
2015-mid;Singapore, Singapore;152,09;117,65;82,92;66,6;88,12;23,87;45,41;37,97;
2015-mid;Barcelona, Spain;148,25;123,9;58,26;69,89;60,23;9,9;30,12;72,38;
2015-mid;Los Angeles, CA, United States;145,9;135,44;44,63;65,71;76,06;9,08;39;68,01;
2015-mid;Porto, Portugal;145,34;94,49;54;68,79;50,38;6,94;27,4;51,4;
2015-mid;Cluj-Napoca, Romania;142,34;66,64;77,95;55,44;36,65;11,47;28,11;31,16;
2015-mid;Zagreb, Croatia;140,03;77,99;68,71;67,58;52,26;10,85;35,94;38,15;
2015-mid;Thessaloniki, Greece;138,87;73,65;68,27;77,07;56,36;8,38;15,33;53,82;
2015-mid;Warsaw, Poland;138,67;96,07;72,41;57,88;42,48;12,27;38,34;53,44;
2015-mid;Chennai, India;135,88;114,01;54,91;72,97;25,99;10,29;38,95;75,53;
2015-mid;Vilnius, Lithuania;135,42;66,33;62,4;70,19;47,36;13,57;31,5;25,44;
2015-mid;Tel Aviv-Yafo, Israel;131,25;101,77;66,86;76,41;83,39;15,52;43,45;54,44;
2015-mid;Wroclaw, Poland;129,9;85,39;65,61;55,86;39,82;10,8;37,9;49,11;
2015-mid;Ankara, Turkey;128,31;94,86;58,64;64,52;44,16;5,75;39,08;67,93;
2015-mid;Bangalore, India;127,35;121,91;51,12;61,02;26,83;8,99;47,61;81,25;
2015-mid;Paris, France;124,86;129,83;45,05;75,67;84,5;20,66;36,59;65,07;
2015-mid;Hyderabad, India;119,02;98,65;56,14;69,21;25,36;6,6;44,88;80,62;
2015-mid;Banja Luka, Bosnia And Herzegovina;113,86;66,95;68,1;46,2;36,52;11,19;25,78;49,69;
2015-mid;Pune, India;113,04;106,97;53,21;68,78;28,07;10,7;50,64;80,9;
2015-mid;Budapest, Hungary;109;71,47;57,73;51,78;44,19;8,79;35,39;52,53;
2015-mid;Sofia, Bulgaria;107,27;74,77;50,34;58;38,63;8,26;33,89;58,06;
2015-mid;Milan, Italy;99,49;103,65;49,42;71,93;74,41;18,04;38,92;71,76;
2015-mid;Kuala Lumpur, Malaysia;94,84;104,87;26,2;63,17;45,36;10,1;46,17;73,9;
2015-mid;Istanbul, Turkey;93,71;75,58;54,35;72,2;48,83;10,15;58,31;64,51;
2015-mid;London, United Kingdom;86,89;100,61;51,93;72,91;101,69;30,53;43,38;51,04;
2015-mid;Buenos Aires, Argentina;85,31;81,68;37,43;78,24;73,24;12,87;46,92;64,72;
2015-mid;Bucharest, Romania;83,82;63,55;68,47;51,75;38,94;11,2;36,35;73,6;
2015-mid;Athens, Greece;82,21;68,3;50,05;49,32;59,13;10;39,46;61,73;
2015-mid;New York, NY, United States;81,97;100;49,5;52,86;100;25,05;36,26;58,36;
2015-mid;Santiago, Chile;81,27;75,34;51,23;65,05;53,17;9,53;44;78,32;
2015-mid;Shanghai, China;72,68;97,14;69,51;62,53;63,94;26,62;42,8;85,43;
2015-mid;Kolkata, India;69,88;86,87;49,44;44,44;25,14;8,94;70;83,39;
2015-mid;Mexico City, Mexico;69,86;82,35;32,01;65,2;41,59;9,74;45,4;83,59;
2015-mid;Belgrade, Serbia;67,65;54,92;58;53,5;39,48;19,65;27,05;61,78;
2015-mid;Bangkok, Thailand;65,11;63,23;60,28;83,68;52,06;18,05;50,67;78,32;
2015-mid;Rome, Italy;64,96;93,63;45,06;57,2;73;22,49;46,52;73,23;
2015-mid;Amman, Jordan;64,37;56,61;51,48;68,86;58,08;8,57;48,91;77,07;
2015-mid;Delhi, India;63,77;93,66;39,8;63,79;30,25;19,04;47,21;88,9;
2015-mid;Saint Petersburg, Russia;63,61;67,22;54,42;60,28;47,49;16,06;50,38;72,75;
2015-mid;Manila, Philippines;40,79;66,43;32,44;63,86;42,88;10,25;48,86;93,4;
2015-mid;Mumbai, India;40,37;101,09;49,82;57,37;30,27;30,44;71,71;88,97;
2015-mid;Moscow, Russia;30,36;67,06;49,35;52,15;53,6;25,07;52,22;77,82;
2015-mid;Bogota, Colombia;23,76;41,18;41,01;66,92;41,33;21,29;47,22;72,18;
2015-mid;Kiev, Ukraine;11,38;37,07;57,69;48,21;32,65;25,26;37,11;82,45;
2015-mid;Tehran, Iran;9,41;49,02;43,03;45,14;46,03;18,54;54,08;86,13;
2015-mid;Jakarta, Indonesia;8,05;37,39;51,7;58,74;45,42;23,78;46;82,84;
2015-mid;Sao Paulo, Brazil;6,63;55,89;24,98;51,11;54,6;19,37;46,14;85,82;
2015-mid;Cairo, Egypt;5,93;39,8;40,05;52,16;36,53;10,38;59,95;96,95;
2015-mid;Rio de Janeiro, Brazil;-18,32;49,47;25,8;32,57;56,44;25,99;58;76,17;
2015-mid;Ho Chi Minh City, Vietnam;-21,85;26,54;44,17;46,57;42,69;25,54;29,9;95,23;
2015;Canberra, Australia;242,18;134,75;69,15;74,27;96,96;4,79;18,62;8,27;
2015;Ottawa, Canada;223,88;131,02;75,17;67,65;79,87;5,69;33,86;18,07;
2015;Zurich, Switzerland;218,48;133,91;80,34;71,35;141,06;8,07;26,44;18,79;
2015;Frankfurt, Germany;210,97;139,55;70,04;63,1;83,53;5,76;27,17;35,85;
2015;Sacramento, CA, United States;209,02;145,3;49,75;74,34;88,21;2,57;22,5;41,72;
2015;Denver, CO, United States;203,92;130,06;62,28;83,48;78,59;2,6;52,5;32,43;
2015;Austin, TX, United States;198,66;136,39;58,64;77,84;78,26;3,9;36,75;43,8;
2015;Salt Lake City, UT, United States;197,33;137,61;69,71;68,89;69,71;2,94;37,83;53,28;
2015;Boston, MA, United States;197,29;118,78;58,87;79,59;89,37;3,2;42,14;25,09;
2015;Munich, Germany;196,87;99,64;85,36;90,59;84,16;13,09;24,5;21,82;
2015;Calgary, Canada;195,85;118,47;66,81;68,8;89,29;4,84;39,72;24,72;
2015;Edinburgh, United Kingdom;195,1;96,34;71,96;68,19;91,74;5,62;21,43;14,01;
2015;Wellington, New Zealand;194,66;99,06;70,34;67,86;100,09;4,71;28,33;12,47;
2015;Seattle, WA, United States;193,55;124,49;53,99;66,59;90,71;4,13;39,9;23,38;
2015;Saint Louis, MO, United States;192,25;134,89;27,79;83,33;80,35;2,39;25,25;36,67;
2015;Trondheim, Norway;192,19;93,45;81,69;86,24;119,93;7,65;19,14;21,8;
2015;San Diego, CA, United States;191,56;129,6;56,74;69,7;77,33;2,93;48;35,12;
2015;Geneva, Switzerland;189,91;130,21;62,15;60;145,18;10,13;17,6;23,81;
2015;Riyadh, Saudi Arabia;189,74;132,8;67,91;75,53;52,22;2,55;22,6;69,92;
2015;Victoria, Canada;185,14;102,08;56,84;72,02;84,89;6,33;31,75;15,06;
2015;Melbourne, Australia;182,96;113,38;60,12;75,14;97,03;8,45;36,84;23,34;
2015;Vienna, Austria;178,28;100,22;69,48;80,79;77,02;13,3;24,86;25,02;
2015;Chicago, IL, United States;177,47;127,49;39,43;62,92;79,65;3,61;32,5;36,66;
2015;Copenhagen, Denmark;175,3;96,68;73,2;74,49;105,72;6,78;30;28,82;
2015;Brisbane, Australia;174,14;100,05;61,75;77,78;95,49;6,38;46,56;20,96;
2015;Stockholm, Sweden;174,12;105,62;54,02;69,44;89,15;11,88;35,56;12,38;
2015;Edmonton, Canada;172,86;101,79;60,55;76,68;84,92;4,49;45,5;28,97;
2015;Berlin, Germany;170,63;97,08;67,45;75;74,72;7,49;42;28,61;
2015;Tokyo, Japan;170,5;96,79;76,99;85,03;85,41;8,66;44,15;35,07;
2015;Trieste, Italy;169,48;86,19;82,26;73,46;85,24;5,47;20;42,15;
2015;Perth, Australia;166,85;105,18;55,76;67,84;108,99;7,19;36,64;24,57;
2015;Glasgow, United Kingdom;166,76;99,32;47,34;91,87;92,77;5,18;47,67;26,25;
2015;Vancouver, Canada;166,34;94,7;63,37;75,19;90,19;9,61;41,25;20,6;
2015;Helsinki, Finland;166,31;91,39;64,37;71,37;94,2;10,94;27;19,83;
2015;Amsterdam, Netherlands;164,92;99,63;66,86;64,63;88,19;8,41;27;34,21;
2015;Bristol, United Kingdom;164,86;101,12;62,52;87,78;97,81;13,78;26,33;31,75;
2015;Adelaide, Australia;164,83;93,75;58,04;62,79;98,9;6,28;26,29;23,36;
2015;Hamburg, Germany;164,35;98,13;66,73;63,33;81,79;8,48;28,62;32,87;
2015;Dubai, United Arab Emirates;162,45;106,3;78,42;60,98;70,34;6,33;31,58;55,64;
2015;Oslo, Norway;162,29;99,05;60,09;73,29;115,38;8,59;30,33;28,04;
2015;Atlanta, GA, United States;162,22;156,21;40,14;68,52;75,7;2,76;54;75,69;
2015;Los Angeles, CA, United States;161,47;136,93;46,4;65,09;69,41;5,17;45,33;60,92;
2015;San Francisco, CA, United States;161,3;116,72;56,51;68,29;97;8,28;37,29;42,35;
2015;Toronto, Canada;161,15;103,5;68,34;70,55;81,74;9,04;42,85;38,02;
2015;Valencia, Spain;160,6;80,57;73,24;80;65,44;9,35;23;36,61;
2015;Montreal, Canada;159,85;100,25;63,45;66,07;81,15;5,52;44,19;36,66;
2015;Sydney, Australia;159,61;104,9;59,22;70,5;100,42;8,76;42,79;30,95;
2015;Bursa, Turkey;156,73;58,66;83,23;76,98;49,33;4,34;42,38;28,11;
2015;Abu Dhabi, United Arab Emirates;155,9;105,35;86,85;48,02;62,28;5,76;27,67;65,8;
2015;Auckland, New Zealand;154,59;89,08;53,64;72,28;96,24;6,87;34,83;25,46;
2015;Regina, Canada;153,25;101,74;58,29;56,63;85,02;5,91;38,67;37,37;
2015;Phoenix, AZ, United States;152,84;124,89;44,68;64,24;72,3;2,97;28,33;68,12;
2015;Houston, TX, United States;150,98;121,27;40,8;75,29;89,86;2,65;39,77;60,37;
2015;Jeddah (Jiddah), Saudi Arabia;150,72;120,56;64,93;49,26;50,59;3,38;34;74,29;
2015;Winnipeg, Canada;149,41;93,8;43,04;66,9;75,65;6,18;34,83;30,21;
2015;Cape Town, South Africa;146,69;97,71;28,38;77,35;44,04;4,59;46,73;34,62;
2015;Doha, Qatar;143,45;114,56;78,75;75;74;8,14;29,27;86,94;
2015;Pretoria, South Africa;143;129,58;22,98;74,12;46,73;2,13;42,57;70,99;
2015;Gdansk, Poland;140,64;66,26;71,09;63,03;44,38;9,12;26,75;34,97;
2015;Tallinn, Estonia;139,07;49,36;70,43;71,38;64,82;11,87;23;15,61;
2015;Philadelphia, PA, United States;137,34;109,99;33,92;58,89;88,57;2,94;35;51,44;
2015;Ljubljana, Slovenia;137,01;68,73;69,02;55,1;65,13;10,27;18,78;33,08;
2015;Seville (Sevilla), Spain;136;76,22;70,75;54,76;62,93;9,77;27,4;39,84;
2015;Prague, Czech Republic;132,25;69,95;67,07;69,24;49,73;11,64;32,5;38,15;
2015;Miami, FL, United States;131,58;105,63;40,29;61,11;84,24;4,31;59,2;44,76;
2015;Dublin, Ireland;128,71;88,89;45,44;44,3;95,56;6,85;35,79;30,69;
2015;Taipei, Taiwan;123,35;84,64;78,66;86,73;55,89;25,79;29,6;51,09;
2015;Brno, Czech Republic;122,87;64,32;67,55;62,5;49,71;11,18;30;41,05;
2015;Vilnius, Lithuania;120,33;46,95;70,82;70,19;53,85;13,41;31,33;26,57;
2015;Thessaloniki, Greece;119,46;50,93;67,75;77,07;66,62;9,98;17;44,02;
2015;Porto, Portugal;118,5;59,65;53,4;68,98;55,87;7,28;22,29;43,82;
2015;Cluj-Napoca, Romania;117,97;44,82;80,61;56,48;41,95;11,61;23,56;37,15;
2015;New York, NY, United States;117,39;100;52,85;46,25;100;8,93;39,38;52,82;
2015;Lisbon, Portugal;116,23;57,74;65,27;64,08;59,53;10,37;39,41;35,16;
2015;Johannesburg, South Africa;115,74;118,08;17,21;57,05;48,96;2,68;39,87;73,68;
2015;Seoul, South Korea;115,54;88,6;81,83;71,94;83,67;14,17;34,2;73,23;
2015;Zagreb, Croatia;112,07;53,94;67,43;63,72;60,33;12,24;30;37,76;
2015;Madrid, Spain;111,9;74,02;64,4;73,29;69,1;11,43;32,08;59,35;
2015;Brussels, Belgium;111,71;85,34;47,15;73,7;92,77;6,75;21,5;68,04;
2015;Poznan, Poland;111,48;56,73;74,22;51,67;45,49;10,77;41,25;40,48;
2015;Warsaw, Poland;111,19;71,15;69,25;58,25;48,04;11,49;36,61;55,14;
2015;Brasilia, Brazil;111,15;66,93;42,21;48,07;58,75;11,93;20,8;30,46;
2015;Ahmedabad, India;110,13;65,96;77,99;67,13;27,37;6,99;46,17;70,35;
2015;Bratislava, Slovakia;109,19;61,75;65,59;53,89;54,4;10,89;32,2;44,94;
2015;Brasov, Romania;108,43;36,93;73,44;32,59;43,3;11,29;27,5;19,87;
2015;Manchester, United Kingdom;108,13;71,54;49,87;70,44;91,85;9,49;42,67;42,34;
2015;Wroclaw, Poland;105,35;63,64;66,84;57,3;44,14;10,07;42,62;51,8;
2015;Singapore, Singapore;103,75;73,25;84,19;62,91;97,87;21,76;44,31;43,85;
2015;Tel Aviv-Yafo, Israel;101,56;71,59;67,77;78,56;85,54;15,89;43,62;54,44;
2015;London, United Kingdom;97,09;82,95;53,43;74,73;105,8;16,56;44,05;51,99;
2015;Izmir, Turkey;95,32;47,46;74,33;82,58;48,51;7,73;26;76,02;
2015;Barcelona, Spain;93,26;73,62;57,89;69,47;68,94;11,11;28,71;73,16;
2015;Coimbatore, India;92,69;52,05;58,74;83,8;22,6;10,63;53,2;57,93;
2015;Riga, Latvia;90,86;43,09;61,49;67,13;57,74;13,43;24;46,49;
2015;Bangalore, India;90,15;79,69;48,68;66,01;28,12;8,45;49,68;76,69;
2015;Krakow (Cracow), Poland;90,02;63,8;64,18;61,11;44,47;12,38;32;67,81;
2015;Ankara, Turkey;88,46;64,84;60,68;63,15;48,24;5,52;38,45;78,55;
2015;Paris, France;88,14;89,21;45,1;80,74;99,61;17,23;39,45;66,15;
2015;Budapest, Hungary;86,18;47,99;58,44;54,56;51,15;8,94;35,47;52,08;
2015;Hyderabad, India;84,99;71,13;58,39;66,76;25,77;6,57;50,45;84,78;
2015;Banja Luka, Bosnia And Herzegovina;77,69;46,33;66,33;39,35;42,46;11,63;24,6;59;
2015;Chennai, India;77,26;65,53;57,47;65,69;26,67;14,04;40,94;75,33;
2015;Islamabad, Pakistan;76,95;34,56;56,56;67,22;35,08;11,34;19,2;59,35;
2015;Minsk, Belarus;76,24;36,39;71,45;50,4;51,71;16,08;30,2;46,33;
2015;Pune, India;73,23;74,56;52,01;68,78;28,11;11,25;60,86;81,16;
2015;Istanbul, Turkey;72,75;53,02;57,87;72,22;53,4;10,01;56,61;65,79;
2015;Buenos Aires, Argentina;70,61;58,67;37,72;79,8;74,75;12,23;45,42;59,13;
2015;Sofia, Bulgaria;68,83;44,76;51,06;59,47;44,92;9,44;36,27;62,96;
2015;Hong Kong, Hong Kong;65,24;67,12;82,2;80,62;77,36;36,83;44,6;57,41;
2015;Kuala Lumpur, Malaysia;64,89;71,8;24,66;63,03;48,21;9,53;38,92;73,76;
2015;Turin, Italy;64,53;73,02;36,02;67,59;80,51;11,71;32,5;78,53;
2015;Milan, Italy;61,89;73,98;47,95;68,58;83,73;18,7;39,36;73,52;
2015;Tbilisi, Georgia;60,74;26,79;78,58;62,59;40,18;14,44;38;65,37;
2015;Belgrade, Serbia;57,49;40,02;59,43;53,78;45,17;18,24;26,76;60,09;
2015;Athens, Greece;57,36;45,54;49,46;49,08;70,48;11,31;39,91;58,14;
2015;Santiago, Chile;55,44;53,11;53,19;61,39;55;10,21;46;78,83;
2015;Bucharest, Romania;52,92;39,04;68,73;51,43;44,79;12,82;35,45;76,06;
2015;Delhi, India;51,45;67,46;41,09;70,29;29,66;15,95;46,38;85,94;
2015;Almaty, Kazakhstan;51,32;47,17;53,18;65,28;56,8;11,64;40;78,74;
2015;Yerevan, Armenia;50,77;28,13;68,52;48,33;41,39;13,01;26,09;70,57;
2015;Mexico City, Mexico;49,48;59,15;34,29;65,2;47,09;8,06;48;83,44;
2015;Bangkok, Thailand;46,11;42,45;64,3;86,42;52,1;19,24;48,9;79,43;
2015;Recife, Brazil;45,77;66,59;19,07;75,26;52,35;9,24;57,85;79,89;
2015;Curitiba, Brazil;44,19;30,88;36,41;52,78;52,96;18,71;38,55;38,1;
2015;Amman, Jordan;42,15;39,15;52,21;68,31;62,63;8,44;51,4;80,2;
2015;Chisinau, Moldova;42,08;23,85;50,3;52,69;34,89;17,16;24,6;57,24;
2015;Kolkata, India;40,92;58,7;47,27;40,22;26,02;10,8;58;82,54;
2015;Saint Petersburg, Russia;36,58;46,38;55,97;58,28;61,11;16,45;55;73,3;
2015;Bogota, Colombia;35,7;33,47;47,03;64,29;42,8;15,74;45,36;67,46;
2015;Belo Horizonte, Brazil;35,23;40,7;34,32;60,32;52,36;19,84;51,5;50,47;
2015;Shanghai, China;32,91;56,03;72,51;58,72;57,07;26,68;42,8;85,68;
2015;Rome, Italy;27,65;58,09;44,02;57,34;83,75;24,2;45,1;69,44;
2015;Kiev, Ukraine;22,29;35,92;54,89;45,08;44,49;17,41;34,1;81,58;
2015;Beirut, Lebanon;20,2;46,77;47,53;70,23;69,86;17,93;41,75;91,64;
2015;Porto Alegre, Brazil;14,33;40,96;24,89;46,11;54,85;17,21;44,88;65,52;
2015;Nairobi, Kenya;13,38;30,63;32,54;62,7;54,34;12,42;65,2;69,69;
2015;Sao Paulo, Brazil;5,58;44,79;26,11;50,81;61,83;16,63;49,19;78,99;
2015;Manila, Philippines;4,42;37,63;32,27;61,92;46,03;11,26;53,82;94,75;
2015;Moscow, Russia;4,3;47,71;45,85;48,76;75,65;22,01;52,89;81,58;
2015;Beijing, China;-2,49;53,27;54,42;60,56;52,97;33,06;36,17;97,05;
2015;Jakarta, Indonesia;-4,01;25;51,2;64,47;44,69;23,69;50,7;82,97;
2015;Mumbai, India;-11,54;53,84;50,94;60,92;30,74;32,54;70,2;92,72;
2015;Dhaka, Bangladesh;-12,29;34,65;34,55;35,56;40,41;11,92;57,67;94,89;
2015;Cairo, Egypt;-12,49;27,48;38,95;51,09;38,18;10,55;60,29;100,83;
2015;Karachi, Pakistan;-13,27;30,39;20,2;47,1;31,91;14,29;27,25;98,77;
2015;Ho Chi Minh City, Vietnam;-15,65;23,1;48,68;38,89;43,97;19,93;33,43;94,33;
2015;Tehran, Iran;-19,58;31,17;42,97;48,05;48,29;23,59;59,83;85,24;
2015;Rio de Janeiro, Brazil;-22,78;37;27,36;32,65;61,09;21,87;56,05;77,64;
2015;Ulaanbaatar, Mongolia;-39,46;23,41;29,75;27,23;52,57;19,07;36,86;96,71;
2015;Caracas, Venezuela;-65,08;9,73;15,59;41,67;141,41;25,73;32,25;76,47;
2014-mid;Canberra, Australia;230,12;126,34;67,14;74,27;109,97;5,52;15,33;8,02;
2014-mid;Ottawa, Canada;220,99;130,26;73,96;73,07;88,5;5,76;35,17;19,47;
2014-mid;Frankfurt, Germany;208,62;139,76;72,48;63,1;95,71;4,94;27,17;39,44;
2014-mid;Zurich, Switzerland;203,47;121,37;80,6;78,02;159,51;8,45;26;20,56;
2014-mid;Calgary, Canada;195,49;112,96;68,46;74,49;98,43;5,12;43,44;19,42;
2014-mid;Munich, Germany;195,35;95,71;84,32;90,23;97,85;11,63;25,4;18,17;
2014-mid;Denver, CO, United States;194,06;121,87;60,07;85,62;80,71;1,9;43,33;39,05;
2014-mid;Seattle, WA, United States;187,49;117,9;57,92;65,27;88,71;3,73;39,33;26,61;
2014-mid;Wellington, New Zealand;182,73;89,86;66,71;67,86;110,82;4,37;24;13,18;
2014-mid;San Diego, CA, United States;181,87;132,33;52,72;64,51;75,64;3,01;56,25;37,99;
2014-mid;Boston, MA, United States;181,71;108,71;57,67;78,46;93,99;3,54;40,33;28,43;
2014-mid;Trondheim, Norway;180,06;88,31;81,69;86,24;148,12;7,07;19,14;24,3;
2014-mid;Edinburgh, United Kingdom;177,2;86,87;74,44;58,33;106,6;6,34;21,43;14,95;
2014-mid;Chicago, IL, United States;172,94;115,04;42,7;62,92;77,86;3,33;33;31,86;
2014-mid;Abu Dhabi, United Arab Emirates;171,75;105,3;85,93;52,78;61,13;4,56;29,25;53,42;
2014-mid;Edmonton, Canada;168,22;95,17;61,82;76,24;92,44;3,82;45,56;27,55;
2014-mid;Berlin, Germany;167,03;91,78;68,69;75,69;84,5;6,9;42;27,41;
2014-mid;Melbourne, Australia;166,56;103,08;60,93;76,05;114,17;8,44;39;26,04;
2014-mid;Helsinki, Finland;165,4;88,83;65,09;69,52;106,82;10,39;25,33;17,19;
2014-mid;Dubai, United Arab Emirates;164,14;104,88;79,02;64,84;70,32;5,83;33,73;54,83;
2014-mid;Adelaide, Australia;162,92;96,09;58,23;61,11;111,04;5,77;25,67;25,82;
2014-mid;Vancouver, Canada;162,21;93,34;62,9;80,17;99,92;9,39;41,08;24,1;
2014-mid;Stockholm, Sweden;161,59;97,45;53,32;73,07;106,15;11,53;37,75;14,22;
2014-mid;Copenhagen, Denmark;159,72;86,88;70,79;78,54;116,57;6,89;31,67;31,59;
2014-mid;Vienna, Austria;158,75;88,2;66,71;78,76;86,74;14,45;24,86;25,18;
2014-mid;Toronto, Canada;158,5;99,93;68,7;72,12;88,52;8,23;40,91;39,4;
2014-mid;Trieste, Italy;157,72;80,58;80,54;73,46;96,3;6,64;20,6;42,15;
2014-mid;Tokyo, Japan;157,43;84,8;82,39;80,95;105,87;8,22;44,15;34,94;
2014-mid;Perth, Australia;157,16;96,53;55,97;68,18;126,37;7,48;36,38;22,01;
2014-mid;Phoenix, AZ, United States;154,43;131,68;44,45;62,9;72,54;2,02;32;72,49;
2014-mid;Sydney, Australia;154,11;98,06;61,13;70,93;117,07;8,56;45,06;27,19;
2014-mid;Brisbane, Australia;154,06;88,7;62,92;77,17;112,08;6,59;49,8;24,92;
2014-mid;San Francisco, CA, United States;153,11;101,8;58,81;74,21;95,86;9,36;37,29;38,35;
2014-mid;Los Angeles, CA, United States;150,34;127,98;51,83;64,31;71,63;4,85;55,4;61,94;
2014-mid;Oslo, Norway;147,67;93,26;57,39;71,61;141,54;8,35;32;28,43;
2014-mid;Montreal, Canada;147,56;94,53;60,53;67,84;85,21;5,66;45,26;40,3;
2014-mid;Auckland, New Zealand;144,6;83,79;52,05;69,44;109,78;6,62;34;25,75;
2014-mid;Cape Town, South Africa;140,15;90,9;29,02;75;47,42;4,54;48,22;32,35;
2014-mid;Philadelphia, PA, United States;138,99;110,8;35,35;58,89;92,95;2,73;35;51,22;
2014-mid;Houston, TX, United States;137,84;112,05;42;73,4;88,25;2,7;39,77;64,46;
2014-mid;Pretoria, South Africa;136,01;120,82;19,9;72,03;50,98;2,32;45,75;63,05;
2014-mid;Tallinn, Estonia;131,31;46,37;69,07;71,38;71,23;11,99;25,5;16,59;
2014-mid;Winnipeg, Canada;127,98;82,06;42,44;69,44;83,66;6,37;38,8;36,77;
2014-mid;New York, NY, United States;125,95;100;53,55;54,82;100;8,13;39,38;50,67;
2014-mid;Vilnius, Lithuania;125,01;43,16;72,61;72,65;60,5;13,74;28,22;20,24;
2014-mid;Prague, Czech Republic;124,41;64,12;64,91;69,17;57,37;11,89;31,36;37,05;
2014-mid;Dublin, Ireland;121,66;81,72;43,06;44,82;110,9;6,73;28,57;29,85;
2014-mid;Ljubljana, Slovenia;121,4;58,88;66,7;56,99;75,81;11,28;22,33;32,11;
2014-mid;Cluj-Napoca, Romania;119,27;41,96;79,85;57,1;48,85;11,65;19,07;33,52;
2014-mid;Porto, Portugal;118,45;54,1;57,63;69,17;64,51;7,71;22,29;39;
2014-mid;Brno, Czech Republic;114,08;58,42;67,45;59,59;58,3;10,96;30;41,15;
2014-mid;Manchester, United Kingdom;113,74;62,91;51,13;84,72;106,8;7,91;43,2;36,09;
2014-mid;Johannesburg, South Africa;112,03;104,91;17,39;58,68;52,87;3,09;36,31;65,36;
2014-mid;Brussels, Belgium;110,97;83,46;45,96;72,22;105,79;6,02;24,33;62,71;
